matchID,homeP1,homeP2,homeP3,homeP4,homeP5,homeP6,homeP7,homeP8,homeP9,homeP10,homeP11,awayP1,awayP2,awayP3,awayP4,awayP5,awayP6,awayP7,awayP8,awayP9,awayP10,awayP11
46961,Ederson,Kyle Walker,John Stones,Benjamin Mendy,Nicolás Otamendi,Ilkay Gündogan,Bernardo Silva,David Silva,Fernandinho,Phil Foden,Gabriel Jesus,Away Lineup,Aaron Ramsdale,Steve Cook,Lloyd Kelly,Jack Stacey,Diego Rico,Dan Gosling,Jefferson Lerma,Junior Stanislas,Joshua King,Philip Billing
46962,Martin Dúbravka,Fabian Schär,Matt Ritchie,Emil Krafth,Federico Fernández,DeAndre Yedlin,Jonjo Shelvey,Miguel Almirón,Nabil Bentaleb,Allan Saint-Maximin,Dwight Gayle,Away Lineup,Hugo Lloris,Toby Alderweireld,Davinson Sánchez,Sèrge Aurier,Ben Davies,Harry Winks,Moussa Sissoko,Giovani Lo Celso,Son Heung-Min,Harry Kane
46955,Emiliano Martínez,Kieran Tierney,Rob Holding,David Luiz,Lucas Torreira,Cédric Soares,Granit Xhaka,Bukayo Saka,Alexandre Lacazette,Nicolas Pépé,Reiss Nelson,Away Lineup,Alisson,Joe Gomez,Virgil van Dijk,Andrew Robertson,Trent Alexander-Arnold,Fabinho,Georginio Wijnaldum,Alex Oxlade-Chamberlain,Roberto Firmino,Sadio Mané
46957,Kepa Arrizabalaga,Antonio Rüdiger,Marcos Alonso,Kurt Zouma,César Azpilicueta,Jorginho,Mateo Kovacic,Ruben Loftus-Cheek,Christian Pulisic,Willian,Olivier Giroud,Away Lineup,Tim Krul,Max Aarons,Ben Godfrey,Jamal Lewis,Timm Klose,Lukas Rupp,Todd Cantwell,Kenny McLean,Onel Hernández,Alexander Tettey
46949,David de Gea,Victor Lindelöf,Harry Maguire,Luke Shaw,Aaron Wan-Bissaka,Paul Pogba,Bruno Fernandes,Marcus Rashford,Mason Greenwood,Nemanja Matic,Anthony Martial,Away Lineup,Alex McCarthy,Ryan Bertrand,Jack Stephens,Kyle Walker-Peters,Jan Bednarek,Oriol Romeu,James Ward-Prowse,Nathan Redmond,Stuart Armstrong,Danny Ings
46952,Hugo Lloris,Toby Alderweireld,Davinson Sánchez,Sèrge Aurier,Ben Davies,Harry Winks,Moussa Sissoko,Giovani Lo Celso,Lucas Moura,Son Heung-Min,Harry Kane,Away Lineup,Emiliano Martínez,Shkodran Mustafi,David Luiz,Sead Kolasinac,Héctor Bellerín,Kieran Tierney,Dani Ceballos,Granit Xhaka,Alexandre Lacazette,Pierre-Emerick Aubameyang
46946,Aaron Ramsdale,Lloyd Kelly,Nathan Aké,Jack Stacey,Diego Rico,Dan Gosling,David Brooks,Jefferson Lerma,Arnaut Danjuma,Dominic Solanke,Callum Wilson,Away Lineup,Kasper Schmeichel,James Justin,Çaglar Söyüncü,Jonny Evans,Youri Tielemans,Marc Albrighton,Wilfred Ndidi,Christian Fuchs,Jamie Vardy,Kelechi Iheanacho
46951,Dean Henderson,Jack O'Connell,Chris Basham,John Egan,George Baldock,Enda Stevens,Sander Berge,Oliver Norwood,Ben Osborn,Oliver McBurnie,David McGoldrick,Away Lineup,Kepa Arrizabalaga,Andreas Christensen,Kurt Zouma,Reece James,César Azpilicueta,Jorginho,Ross Barkley,Mason Mount,Christian Pulisic,Willian
46947,Mathew Ryan,Adam Webster,Lewis Dunk,Martín Montoya,Bernardo,Yves Bissouma,Leandro Trossard,Aaron Mooy,Davy Pröpper,Pascal Groß,Aaron Connolly,Away Lineup,Ederson,Kyle Walker,Aymeric Laporte,Benjamin Mendy,Eric García,Rodri,Kevin De Bruyne,Bernardo Silva,Raheem Sterling,Gabriel Jesus
46954,Rui Patrício,Willy Boly,Conor Coady,Romain Saïss,Matt Doherty,Rúben Neves,Jonny,Leander Dendoncker,Pedro Neto,Raúl Jiménez,Daniel Podence,Away Lineup,Jordan Pickford,Michael Keane,Lucas Digne,Yerry Mina,Leighton Baines,Gylfi Sigurdsson,Theo Walcott,Anthony Gordon,Tom Davies,Richarlison
46945,Pepe Reina,Neil Taylor,Ezri Konsa,Tyrone Mings,Ahmed El Mohamady,Douglas Luiz,John McGinn,Conor Hourihane,Jack Grealish,Trézéguet,Mbwana Samatta,Away Lineup,Vicente Guaita,Joel Ward,Patrick van Aanholt,Scott Dann,Mamadou Sakho,Luka Milivojevic,Cheikhou Kouyaté,Jordan Ayew,Wilfried Zaha,James McArthur
46950,Tim Krul,Max Aarons,Ben Godfrey,Jamal Lewis,Timm Klose,Mario Vrancic,Emiliano Buendía,Marco Stiepermann,Onel Hernández,Alexander Tettey,Teemu Pukki,Away Lineup,Lukasz Fabianski,Aaron Cresswell,Angelo Ogbonna,Issa Diop,Ryan Fredericks,Pablo Fornals,Mark Noble,Jarrod Bowen,Tomás Soucek,Declan Rice
46953,Ben Foster,Craig Dawson,Adam Masina,kiko Femenia,Christian Kabasele,Abdoulaye Doucouré,Will Hughes,Ismaïla Sarr,Etienne Capoue,Danny Welbeck,Troy Deeney,Away Lineup,Martin Dúbravka,Jamaal Lascelles,Federico Fernández,Javier Manquillo,Danny Rose,Fabian Schär,Jonjo Shelvey,Allan Saint-Maximin,Matt Ritchie,Miguel Almirón
46948,Alisson,Joe Gomez,Virgil van Dijk,Andrew Robertson,Neco Williams,Fabinho,Georginio Wijnaldum,Curtis Jones,Roberto Firmino,Sadio Mané,Mohamed Salah,Away Lineup,Nick Pope,Charlie Taylor,James Tarkowski,Phil Bardsley,Kevin Long,Josh Brownhill,Dwight McNeil,Ashley Westwood,Erik Pieters,Chris Wood
46937,Aaron Ramsdale,Nathan Aké,Lloyd Kelly,Adam Smith,Diego Rico,Dan Gosling,David Brooks,Jefferson Lerma,Junior Stanislas,Callum Wilson,Joshua King,Away Lineup,Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Sèrge Aurier,Ben Davies,Harry Winks,Moussa Sissoko,Giovani Lo Celso,Harry Kane,Erik Lamela
46940,Jordan Pickford,Michael Keane,Lucas Digne,Yerry Mina,Séamus Coleman,Alex Iwobi,André Gomes,Anthony Gordon,Tom Davies,Richarlison,Dominic Calvert-Lewin,Away Lineup,Alex McCarthy,Ryan Bertrand,Jack Stephens,Kyle Walker-Peters,Jan Bednarek,Oriol Romeu,James Ward-Prowse,Nathan Redmond,Stuart Armstrong,Danny Ings
46936,Pepe Reina,Neil Taylor,Ezri Konsa,Tyrone Mings,Kortney Hause,Douglas Luiz,John McGinn,Trézéguet,Anwar El Ghazi,Jack Grealish,Mbwana Samatta,Away Lineup,David de Gea,Victor Lindelöf,Harry Maguire,Luke Shaw,Aaron Wan-Bissaka,Paul Pogba,Bruno Fernandes,Marcus Rashford,Mason Greenwood,Nemanja Matic
46941,Ederson,John Stones,João Cancelo,Oleksandr Zinchenko,Nicolás Otamendi,Rodri,Kevin De Bruyne,David Silva,Gabriel Jesus,Riyad Mahrez,Phil Foden,Away Lineup,Martin Dúbravka,Emil Krafth,Federico Fernández,DeAndre Yedlin,Danny Rose,Fabian Schär,Matt Ritchie,Valentino Lazaro,Nabil Bentaleb,Joelinton
46942,Dean Henderson,Jack O'Connell,Chris Basham,John Egan,George Baldock,Enda Stevens,Sander Berge,Oliver Norwood,Ben Osborn,Oliver McBurnie,Billy Sharp,Away Lineup,Rui Patrício,Willy Boly,Conor Coady,Romain Saïss,Matt Doherty,Rúben Neves,Jonny,João Moutinho,Raúl Jiménez,Diogo Jota
46944,Lukasz Fabianski,Aaron Cresswell,Angelo Ogbonna,Issa Diop,Ryan Fredericks,Andrii Yarmolenko,Pablo Fornals,Jarrod Bowen,Tomás Soucek,Declan Rice,Michail Antonio,Away Lineup,Nick Pope,Charlie Taylor,James Tarkowski,Phil Bardsley,Kevin Long,Josh Brownhill,Dwight McNeil,Ashley Westwood,Erik Pieters,Jay Rodríguez
46938,Mathew Ryan,Tariq Lamptey,Adam Webster,Lewis Dunk,Dan Burn,Alexis Mac Allister,Dale Stephens,Pascal Groß,Davy Pröpper,Neal Maupay,Leandro Trossard,Away Lineup,Alisson,Joe Gomez,Virgil van Dijk,Trent Alexander-Arnold,Neco Williams,Georginio Wijnaldum,Naby Keïta,Jordan Henderson,Roberto Firmino,Mohamed Salah
46939,Vicente Guaita,Gary Cahill,Joel Ward,Patrick van Aanholt,Scott Dann,Luka Milivojevic,Cheikhou Kouyaté,Jordan Ayew,Wilfried Zaha,James McArthur,Christian Benteke,Away Lineup,Kepa Arrizabalaga,Andreas Christensen,Kurt Zouma,Reece James,César Azpilicueta,Billy Gilmour,Ross Barkley,Mason Mount,Christian Pulisic,Willian
46943,Ben Foster,Craig Dawson,Adam Masina,kiko Femenia,Christian Kabasele,Abdoulaye Doucouré,Will Hughes,Ismaïla Sarr,Etienne Capoue,Danny Welbeck,Troy Deeney,Away Lineup,Tim Krul,Max Aarons,Ben Godfrey,Jamal Lewis,Timm Klose,Mario Vrancic,Emiliano Buendía,Marco Stiepermann,Onel Hernández,Alexander Tettey
46935,Emiliano Martínez,Shkodran Mustafi,David Luiz,Sead Kolasinac,Héctor Bellerín,Kieran Tierney,Dani Ceballos,Granit Xhaka,Alexandre Lacazette,Pierre-Emerick Aubameyang,Bukayo Saka,Away Lineup,Kasper Schmeichel,Çaglar Söyüncü,Jonny Evans,Ryan Bennett,James Justin,Youri Tielemans,Marc Albrighton,Wilfred Ndidi,Jamie Vardy,Kelechi Iheanacho
46933,Hugo Lloris,Toby Alderweireld,Eric Dier,Sèrge Aurier,Ben Davies,Harry Winks,Moussa Sissoko,Giovani Lo Celso,Son Heung-Min,Harry Kane,Lucas Moura,Away Lineup,Jordan Pickford,Mason Holgate,Michael Keane,Lucas Digne,Séamus Coleman,Gylfi Sigurdsson,Alex Iwobi,André Gomes,Tom Davies,Richarlison
46928,Alisson,Joe Gomez,Virgil van Dijk,Andrew Robertson,Trent Alexander-Arnold,Fabinho,Naby Keïta,Alex Oxlade-Chamberlain,Sadio Mané,Mohamed Salah,Divock Origi,Away Lineup,Pepe Reina,Neil Taylor,Ezri Konsa,Tyrone Mings,Kortney Hause,Douglas Luiz,John McGinn,Trézéguet,Anwar El Ghazi,Jack Grealish
46932,Alex McCarthy,Ryan Bertrand,Jack Stephens,Kyle Walker-Peters,Jan Bednarek,Oriol Romeu,James Ward-Prowse,Nathan Redmond,Stuart Armstrong,Danny Ings,Che Adams,Away Lineup,Ederson,João Cancelo,Oleksandr Zinchenko,Aymeric Laporte,Eric García,Bernardo Silva,David Silva,Fernandinho,Raheem Sterling,Gabriel Jesus
46934,Rui Patrício,Willy Boly,Conor Coady,Romain Saïss,Matt Doherty,Rúben Neves,Jonny,João Moutinho,Leander Dendoncker,Raúl Jiménez,Adama Traoré,Away Lineup,Emiliano Martínez,Shkodran Mustafi,David Luiz,Sead Kolasinac,Kieran Tierney,Dani Ceballos,Cédric Soares,Granit Xhaka,Pierre-Emerick Aubameyang,Eddie Nketiah
46926,Kepa Arrizabalaga,Andreas Christensen,Kurt Zouma,Reece James,César Azpilicueta,N'Golo Kanté,Ross Barkley,Mason Mount,Christian Pulisic,Willian,Olivier Giroud,Away Lineup,Ben Foster,Craig Dawson,Adrian Mariappa,kiko Femenia,Christian Kabasele,Nathaniel Chalobah,Abdoulaye Doucouré,Will Hughes,Ismaïla Sarr,Etienne Capoue
46925,Nick Pope,Charlie Taylor,James Tarkowski,Phil Bardsley,Kevin Long,Josh Brownhill,Dwight McNeil,Ashley Westwood,Erik Pieters,Jay Rodríguez,Matej Vydra,Away Lineup,Dean Henderson,Chris Basham,John Egan,Jack Robinson,George Baldock,Enda Stevens,Sander Berge,Oliver Norwood,Ben Osborn,Oliver McBurnie
46930,Martin Dúbravka,Jamaal Lascelles,Emil Krafth,Federico Fernández,Javier Manquillo,Joelinton,Jonjo Shelvey,Allan Saint-Maximin,Isaac Hayden,Miguel Almirón,Dwight Gayle,Away Lineup,Lukasz Fabianski,Aaron Cresswell,Angelo Ogbonna,Issa Diop,Ryan Fredericks,Pablo Fornals,Manuel Lanzini,Jarrod Bowen,Tomás Soucek,Declan Rice
46931,Tim Krul,Max Aarons,Ben Godfrey,Jamal Lewis,Timm Klose,Emiliano Buendía,Kenny McLean,Ondrej Duda,Onel Hernández,Alexander Tettey,Josip Drmic,Away Lineup,Mathew Ryan,Tariq Lamptey,Adam Webster,Lewis Dunk,Dan Burn,Yves Bissouma,Leandro Trossard,Aaron Mooy,Davy Pröpper,Neal Maupay
46927,Kasper Schmeichel,James Justin,Çaglar Söyüncü,Jonny Evans,Ben Chilwell,Youri Tielemans,Marc Albrighton,Wilfred Ndidi,Jamie Vardy,Kelechi Iheanacho,Ayoze Pérez,Away Lineup,Vicente Guaita,Gary Cahill,Joel Ward,Patrick van Aanholt,Mamadou Sakho,Luka Milivojevic,Jordan Ayew,Wilfried Zaha,James McArthur,Jairo Riedewald
46929,David de Gea,Victor Lindelöf,Harry Maguire,Luke Shaw,Aaron Wan-Bissaka,Paul Pogba,Bruno Fernandes,Marcus Rashford,Mason Greenwood,Nemanja Matic,Anthony Martial,Away Lineup,Aaron Ramsdale,Lloyd Kelly,Nathan Aké,Adam Smith,Diego Rico,Lewis Cook,David Brooks,Jefferson Lerma,Junior Stanislas,Dominic Solanke
46922,Dean Henderson,Chris Basham,John Egan,Jack Robinson,George Baldock,Enda Stevens,Sander Berge,Oliver Norwood,Ben Osborn,Oliver McBurnie,David McGoldrick,Away Lineup,Hugo Lloris,Davinson Sánchez,Eric Dier,Sèrge Aurier,Ben Davies,Son Heung-Min,Moussa Sissoko,Giovani Lo Celso,Steven Bergwijn,Lucas Moura
46921,Ederson,Kyle Walker,Aymeric Laporte,Benjamin Mendy,Eric García,Raheem Sterling,Ilkay Gündogan,Rodri,Kevin De Bruyne,Phil Foden,Gabriel Jesus,Away Lineup,Alisson,Joe Gomez,Virgil van Dijk,Andrew Robertson,Trent Alexander-Arnold,Fabinho,Georginio Wijnaldum,Jordan Henderson,Roberto Firmino,Sadio Mané
46915,Emiliano Martínez,Shkodran Mustafi,David Luiz,Sead Kolasinac,Héctor Bellerín,Kieran Tierney,Dani Ceballos,Granit Xhaka,Alexandre Lacazette,Pierre-Emerick Aubameyang,Reiss Nelson,Away Lineup,Tim Krul,Max Aarons,Ben Godfrey,Jamal Lewis,Alexander Tettey,Lukas Rupp,Todd Cantwell,Emiliano Buendía,Tom Trybull,Kenny McLean
46917,Aaron Ramsdale,Steve Cook,Nathan Aké,Lloyd Kelly,Adam Smith,David Brooks,Jefferson Lerma,Arnaut Danjuma,Philip Billing,Dominic Solanke,Joshua King,Away Lineup,Martin Dúbravka,Jamaal Lascelles,Emil Krafth,Federico Fernández,Javier Manquillo,Joelinton,Jonjo Shelvey,Allan Saint-Maximin,Sean Longstaff,Nabil Bentaleb
46920,Jordan Pickford,Mason Holgate,Michael Keane,Lucas Digne,Séamus Coleman,Gylfi Sigurdsson,Alex Iwobi,André Gomes,Anthony Gordon,Richarlison,Dominic Calvert-Lewin,Away Lineup,Kasper Schmeichel,James Justin,Ben Chilwell,Çaglar Söyüncü,Jonny Evans,Harvey Barnes,Youri Tielemans,Marc Albrighton,Wilfred Ndidi,Dennis Praet
46924,Lukasz Fabianski,Aaron Cresswell,Angelo Ogbonna,Issa Diop,Ryan Fredericks,Pablo Fornals,Manuel Lanzini,Jarrod Bowen,Tomás Soucek,Declan Rice,Michail Antonio,Away Lineup,Kepa Arrizabalaga,Antonio Rüdiger,Marcos Alonso,Andreas Christensen,César Azpilicueta,N'Golo Kanté,Mateo Kovacic,Ross Barkley,Christian Pulisic,Willian
46918,Mathew Ryan,Shane Duffy,Lewis Dunk,Martín Montoya,Dan Burn,Tariq Lamptey,Dale Stephens,Yves Bissouma,Davy Pröpper,Alexis Mac Allister,Aaron Connolly,Away Lineup,David de Gea,Victor Lindelöf,Harry Maguire,Luke Shaw,Aaron Wan-Bissaka,Paul Pogba,Bruno Fernandes,Marcus Rashford,Mason Greenwood,Nemanja Matic
46919,Vicente Guaita,Gary Cahill,Joel Ward,Patrick van Aanholt,Scott Dann,Luka Milivojevic,Cheikhou Kouyaté,Andros Townsend,Wilfried Zaha,James McArthur,Jordan Ayew,Away Lineup,Nick Pope,Charlie Taylor,James Tarkowski,Ben Mee,Phil Bardsley,Jack Cork,Josh Brownhill,Ashley Westwood,Erik Pieters,Dwight McNeil
46923,Ben Foster,Craig Dawson,Adam Masina,Craig Cathcart,kiko Femenia,Abdoulaye Doucouré,Will Hughes,Ismaïla Sarr,Etienne Capoue,Roberto Pereyra,Troy Deeney,Away Lineup,Alex McCarthy,Ryan Bertrand,Jannik Vestergaard,Kyle Walker-Peters,Jan Bednarek,William Smallbone,Oriol Romeu,James Ward-Prowse,Nathan Redmond,Shane Long
46916,Ørjan Nyland,Matt Targett,Ezri Konsa,Tyrone Mings,Kortney Hause,Douglas Luiz,Jack Grealish,Conor Hourihane,Marvelous Nakamba,Mbwana Samatta,Keinan Davis,Away Lineup,Rui Patrício,Willy Boly,Conor Coady,Romain Saïss,Matt Doherty,Rúben Neves,Jonny,João Moutinho,Leander Dendoncker,Raúl Jiménez
46905,Nick Pope,Matthew Lowton,Charlie Taylor,James Tarkowski,Ben Mee,Jack Cork,Josh Brownhill,Dwight McNeil,Ashley Westwood,Jay Rodríguez,Matej Vydra,Away Lineup,Ben Foster,Craig Dawson,Adam Masina,kiko Femenia,Christian Kabasele,Tom Cleverley,Will Hughes,Ismaïla Sarr,Etienne Capoue,Troy Deeney
